num_carton;operateur;n_serie_concentrateur;affectation;etat;poste_pose;date_affectation;date_pose;date_dernier_etat
CB71O1247341;Orange;K071O207318;BO Sud;pose;DP021139;19/06/2021;19/06/2021;19/06/2021
CB71O1247341;Orange;K071O207319;BO Sud;pose;DP021140;24/09/2022;24/09/2022;24/09/2022
CB71O1247342;Orange;K071O207320;BO Sud;pose;DP021141;07/06/2019;07/06/2019;07/06/2019
CB71O1247342;Orange;K071O207321;BO Sud;pose;DP021142;28/08/2022;28/08/2022;28/08/2022
CB71O1247342;Orange;K071O207322;BO Sud;pose;DP021143;07/07/2022;07/07/2022;07/07/2022
CB71O1247342;Orange;K071O207323;BO Sud;pose;DP021144;08/05/2020;08/05/2020;08/05/2020
CB71O1247343;Orange;K071O207324;BO Sud;pose;DP021145;20/05/2023;20/05/2023;20/05/2023
CB71O1247343;Orange;K071O207325;BO Sud;pose;DP021146;08/03/2022;08/03/2022;08/03/2022
CB71O1247343;Orange;K071O207326;BO Sud;pose;DP021147;10/11/2022;10/11/2022;10/11/2022
CB71O1247343;Orange;K071O207327;BO Sud;pose;DP021148;27/07/2022;27/07/2022;27/07/2022
CB71O1247344;Orange;K071O207328;BO Sud;pose;DP021149;30/01/2021;30/01/2021;30/01/2021
CB71O1247344;Orange;K071O207329;BO Sud;pose;DP021150;17/05/2021;17/05/2021;17/05/2021
CB71O1247344;Orange;K071O207330;BO Sud;pose;DP021151;24/10/2022;24/10/2022;24/10/2022
CB71O1247344;Orange;K071O207331;BO Sud;pose;DP021152;11/06/2021;11/06/2021;11/06/2021
CB71O1247345;Orange;K071O207332;BO Sud;pose;DP021153;22/01/2022;22/01/2022;22/01/2022
CB71O1247345;Orange;K071O207333;BO Sud;pose;DP021154;04/09/2020;04/09/2020;04/09/2020
CB71O1247345;Orange;K071O207334;BO Sud;pose;DP021155;06/10/2020;06/10/2020;06/10/2020
CB71O1247345;Orange;K071O207335;BO Sud;pose;DP021156;13/03/2023;13/03/2023;13/03/2023
CB71O1247346;Orange;K071O207336;BO Sud;pose;DP021157;08/09/2022;08/09/2022;08/09/2022
CB71O1247346;Orange;K071O207337;BO Sud;pose;DP021158;07/01/2023;07/01/2023;07/01/2023
CB71O1247346;Orange;K071O207338;BO Sud;pose;DP021159;06/11/2020;06/11/2020;06/11/2020
CB71O1247346;Orange;K071O207339;BO Sud;pose;DP021160;01/12/2021;01/12/2021;01/12/2021
CB71O1247347;Orange;K071O207340;BO Sud;pose;DP021161;04/03/2023;04/03/2023;04/03/2023
CB71O1247347;Orange;K071O207341;BO Sud;pose;DP021162;18/08/2020;18/08/2020;18/08/2020
CB71O1247347;Orange;K071O207342;BO Sud;pose;DP021163;01/06/2021;01/06/2021;01/06/2021
CB71O1247347;Orange;K071O207343;BO Sud;pose;DP021164;22/08/2022;22/08/2022;22/08/2022
CB71O1247348;Orange;K071O207344;BO Sud;pose;DP021165;12/04/2023;12/04/2023;12/04/2023
CB71O1247348;Orange;K071O207345;BO Sud;pose;DP021166;25/09/2022;25/09/2022;25/09/2022
CB71O1247348;Orange;K071O207346;BO Sud;pose;DP021167;26/10/2019;26/10/2019;26/10/2019
CB71O1247348;Orange;K071O207347;BO Sud;pose;DP021168;25/04/2020;25/04/2020;25/04/2020
CB71O1247349;Orange;K071O207348;BO Sud;pose;DP021169;12/09/2022;12/09/2022;12/09/2022
CB71O1247349;Orange;K071O207349;BO Sud;pose;DP021170;25/02/2023;25/02/2023;25/02/2023
CB71O1247349;Orange;K071O207350;BO Sud;pose;DP021171;24/06/2022;24/06/2022;24/06/2022
CB71O1247349;Orange;K071O207351;BO Sud;pose;DP021172;15/08/2022;15/08/2022;15/08/2022
CB71O1247350;Orange;K071O207352;BO Sud;pose;DP021173;28/03/2020;28/03/2020;28/03/2020
CB71O1247350;Orange;K071O207353;BO Sud;pose;DP021174;03/12/2020;03/12/2020;03/12/2020
CB71O1247350;Orange;K071O207354;BO Sud;pose;DP021175;29/12/2022;29/12/2022;29/12/2022
CB71O1247350;Orange;K071O207355;BO Sud;pose;DP021176;19/07/2019;19/07/2019;19/07/2019
CB71O1247351;Orange;K071O207356;BO Sud;pose;DP021177;29/04/2021;29/04/2021;29/04/2021
CB71O1247351;Orange;K071O207357;BO Sud;pose;DP021178;26/06/2023;26/06/2023;26/06/2023
CB71O1247351;Orange;K071O207358;BO Sud;pose;DP021179;18/03/2023;18/03/2023;18/03/2023
CB71O1247351;Orange;K071O207359;BO Sud;pose;DP021180;14/05/2023;14/05/2023;14/05/2023
CB71O1247352;Orange;K071O207360;BO Sud;pose;DP021181;04/02/2020;04/02/2020;04/02/2020
CB71O1247352;Orange;K071O207361;BO Sud;pose;DP021182;18/05/2020;18/05/2020;18/05/2020
CB71O1247352;Orange;K071O207362;BO Sud;pose;DP021183;26/01/2022;26/01/2022;26/01/2022
CB71O1247352;Orange;K071O207363;BO Sud;pose;DP021184;26/08/2020;26/08/2020;26/08/2020
CB71O1247353;Orange;K071O207364;BO Sud;pose;DP021185;03/08/2019;03/08/2019;03/08/2019
CB71O1247353;Orange;K071O207365;BO Sud;pose;DP021186;13/04/2021;13/04/2021;13/04/2021
CB71O1247353;Orange;K071O207366;BO Sud;pose;DP021187;24/07/2021;24/07/2021;24/07/2021
CB71O1247353;Orange;K071O207367;BO Sud;pose;DP021188;24/07/2020;24/07/2020;24/07/2020
CB71O1247354;Orange;K071O207368;BO Sud;pose;DP021189;11/06/2021;11/06/2021;11/06/2021
CB71O1247354;Orange;K071O207369;BO Sud;pose;DP021190;27/01/2023;27/01/2023;27/01/2023
CB71O1247354;Orange;K071O207370;BO Sud;pose;DP021191;11/07/2023;11/07/2023;11/07/2023
CB71O1247354;Orange;K071O207371;BO Sud;pose;DP021192;02/07/2020;02/07/2020;02/07/2020
CB71O1247355;Orange;K071O207372;BO Sud;pose;DP021193;10/09/2020;10/09/2020;10/09/2020
CB71O1247355;Orange;K071O207373;BO Sud;pose;DP021194;26/08/2021;26/08/2021;26/08/2021
CB71O1247355;Orange;K071O207374;BO Sud;pose;DP021195;17/11/2021;17/11/2021;17/11/2021
CB71O1247355;Orange;K071O207375;BO Sud;pose;DP021196;04/06/2022;04/06/2022;04/06/2022
CB71O1247356;Orange;K071O207376;BO Sud;pose;DP021197;12/06/2020;12/06/2020;12/06/2020
CB71O1247356;Orange;K071O207377;BO Sud;pose;DP021198;31/10/2019;31/10/2019;31/10/2019
CB71O1247356;Orange;K071O207378;BO Sud;pose;DP021199;21/12/2019;21/12/2019;21/12/2019
CB71O1247356;Orange;K071O207379;BO Sud;pose;DP021200;31/08/2019;31/08/2019;31/08/2019
CB71O1247357;Orange;K071O207380;BO Sud;pose;DP021201;06/03/2021;06/03/2021;06/03/2021
CB71O1247357;Orange;K071O207381;BO Sud;pose;DP021202;16/03/2022;16/03/2022;16/03/2022
CB71O1247357;Orange;K071O207382;BO Sud;pose;DP021203;19/03/2022;19/03/2022;19/03/2022
CB71O1247357;Orange;K071O207383;BO Sud;pose;DP021204;31/07/2021;31/07/2021;31/07/2021
CB71O1247358;Orange;K071O207384;BO Sud;pose;DP021205;05/11/2021;05/11/2021;05/11/2021
CB71O1247358;Orange;K071O207385;BO Sud;pose;DP021206;13/12/2019;13/12/2019;13/12/2019
CB71O1247358;Orange;K071O207386;BO Sud;pose;DP021207;15/12/2021;15/12/2021;15/12/2021
CB71O1247358;Orange;K071O207387;BO Sud;pose;DP021208;24/05/2020;24/05/2020;24/05/2020
CB71O1247359;Orange;K071O207388;BO Sud;pose;DP021209;10/05/2023;10/05/2023;10/05/2023
CB71O1247359;Orange;K071O207389;BO Sud;pose;DP021210;28/10/2022;28/10/2022;28/10/2022
CB71O1247359;Orange;K071O207390;BO Sud;pose;DP021211;14/11/2021;14/11/2021;14/11/2021
CB71O1247359;Orange;K071O207391;BO Sud;pose;DP021212;27/04/2020;27/04/2020;27/04/2020
CB71O1247360;Orange;K071O207392;BO Sud;pose;DP021213;26/08/2022;26/08/2022;26/08/2022
CB71O1247360;Orange;K071O207393;BO Sud;pose;DP021214;18/11/2019;18/11/2019;18/11/2019
CB71O1247360;Orange;K071O207394;BO Sud;pose;DP021215;21/06/2019;21/06/2019;21/06/2019
CB71O1247360;Orange;K071O207395;BO Sud;pose;DP021216;31/10/2021;31/10/2021;31/10/2021
CB71O1247361;Orange;K071O207396;BO Sud;pose;DP021217;13/03/2023;13/03/2023;13/03/2023
CB71O1247361;Orange;K071O207397;BO Sud;pose;DP021218;09/02/2021;09/02/2021;09/02/2021
CB71O1247361;Orange;K071O207398;BO Sud;pose;DP021219;28/06/2023;28/06/2023;28/06/2023
CB71O1247361;Orange;K071O207399;BO Sud;pose;DP021220;10/12/2022;10/12/2022;10/12/2022
CB71O1247362;Orange;K071O207400;BO Sud;pose;DP021221;25/11/2019;25/11/2019;25/11/2019
CB71O1247362;Orange;K071O207401;BO Sud;pose;DP021222;17/06/2020;17/06/2020;17/06/2020
CB71O1247362;Orange;K071O207402;BO Sud;pose;DP021223;11/09/2019;11/09/2019;11/09/2019
CB71O1247362;Orange;K071O207403;BO Sud;pose;DP021224;29/03/2021;29/03/2021;29/03/2021
CB71O1247363;Orange;K071O207404;BO Sud;pose;DP021225;01/11/2019;01/11/2019;01/11/2019
CB71O1247363;Orange;K071O207405;BO Sud;pose;DP021226;04/06/2022;04/06/2022;04/06/2022
CB71O1247363;Orange;K071O207406;BO Sud;pose;DP021227;08/12/2020;08/12/2020;08/12/2020
CB71O1247363;Orange;K071O207407;BO Sud;pose;DP021228;05/10/2019;05/10/2019;05/10/2019
CB71O1247364;Orange;K071O207408;BO Sud;pose;DP021229;18/06/2022;18/06/2022;18/06/2022
CB71O1247364;Orange;K071O207409;BO Sud;pose;DP021230;23/05/2020;23/05/2020;23/05/2020
CB71O1247364;Orange;K071O207410;BO Sud;pose;DP021231;11/07/2023;11/07/2023;11/07/2023
CB71O1247364;Orange;K071O207411;BO Sud;pose;DP021232;07/09/2021;07/09/2021;07/09/2021
CB71O1247365;Orange;K071O207412;BO Sud;pose;DP021233;14/04/2022;14/04/2022;14/04/2022
CB71O1247365;Orange;K071O207413;BO Sud;pose;DP021234;10/09/2022;10/09/2022;10/09/2022
CB71O1247365;Orange;K071O207414;BO Sud;pose;DP021235;25/02/2023;25/02/2023;25/02/2023
CB71O1247365;Orange;K071O207415;BO Sud;pose;DP021236;30/06/2020;30/06/2020;30/06/2020
CB71O1247366;Orange;K071O207416;BO Sud;pose;DP021237;17/07/2021;17/07/2021;17/07/2021
CB71O1247366;Orange;K071O207417;BO Sud;pose;DP021238;24/04/2022;24/04/2022;24/04/2022
CB71O1247366;Orange;K071O207418;BO Sud;pose;DP021239;15/06/2020;15/06/2020;15/06/2020
CB71O1247366;Orange;K071O207419;BO Sud;pose;DP021240;22/03/2020;22/03/2020;22/03/2020
CB71O1247367;Orange;K071O207420;BO Sud;pose;DP021241;15/11/2019;15/11/2019;15/11/2019
CB71O1247367;Orange;K071O207421;BO Sud;pose;DP021242;24/04/2023;24/04/2023;24/04/2023
CB71O1247367;Orange;K071O207422;BO Sud;pose;DP021243;20/08/2021;20/08/2021;20/08/2021
CB71O1247367;Orange;K071O207423;BO Sud;pose;DP021244;02/11/2020;02/11/2020;02/11/2020
CB71O1247368;Orange;K071O207424;BO Sud;pose;DP021245;09/07/2020;09/07/2020;09/07/2020
CB71O1247368;Orange;K071O207425;BO Sud;pose;DP021246;23/05/2021;23/05/2021;23/05/2021
CB71O1247368;Orange;K071O207426;BO Sud;pose;DP021247;13/10/2022;13/10/2022;13/10/2022
CB71O1247368;Orange;K071O207427;BO Sud;pose;DP021248;07/07/2023;07/07/2023;07/07/2023
CB71O1247369;Orange;K071O207428;BO Sud;pose;DP021249;28/09/2019;28/09/2019;28/09/2019
CB71O1247369;Orange;K071O207429;BO Sud;pose;DP021250;31/08/2021;31/08/2021;31/08/2021
CB71O1247369;Orange;K071O207430;BO Sud;pose;DP021251;20/11/2022;20/11/2022;20/11/2022
CB71O1247369;Orange;K071O207431;BO Sud;pose;DP021252;16/04/2020;16/04/2020;16/04/2020
CB71O1247370;Orange;K071O207432;BO Sud;pose;DP021253;28/03/2022;28/03/2022;28/03/2022
CB71O1247370;Orange;K071O207433;BO Sud;pose;DP021254;16/09/2022;16/09/2022;16/09/2022
CB71O1247370;Orange;K071O207434;BO Sud;pose;DP021255;26/08/2020;26/08/2020;26/08/2020
CB71O1247370;Orange;K071O207435;BO Sud;pose;DP021256;25/04/2022;25/04/2022;25/04/2022
CB71O1247371;Orange;K071O207436;BO Sud;pose;DP021257;18/03/2022;18/03/2022;18/03/2022
CB71O1247371;Orange;K071O207437;BO Sud;pose;DP021258;20/06/2019;20/06/2019;20/06/2019
CB71O1247371;Orange;K071O207438;BO Sud;pose;DP021259;30/05/2022;30/05/2022;30/05/2022
CB71O1247371;Orange;K071O207439;BO Sud;pose;DP021260;03/04/2023;03/04/2023;03/04/2023
CB71O1247372;Orange;K071O207440;BO Sud;pose;DP021261;11/04/2021;11/04/2021;11/04/2021
CB71O1247372;Orange;K071O207441;BO Sud;pose;DP021262;16/12/2022;16/12/2022;16/12/2022
CB71O1247372;Orange;K071O207442;BO Sud;pose;DP021263;04/08/2019;04/08/2019;04/08/2019
CB71O1247372;Orange;K071O207443;BO Sud;pose;DP021264;04/03/2021;04/03/2021;04/03/2021
CB71O1247373;Orange;K071O207444;BO Sud;pose;DP021265;31/05/2021;31/05/2021;31/05/2021
CB71O1247373;Orange;K071O207445;BO Sud;pose;DP021266;14/10/2019;14/10/2019;14/10/2019
CB71O1247373;Orange;K071O207446;BO Sud;pose;DP021267;27/06/2020;27/06/2020;27/06/2020
CB71O1247373;Orange;K071O207447;BO Sud;pose;DP021268;14/06/2022;14/06/2022;14/06/2022
CB71O1247374;Orange;K071O207448;BO Sud;pose;DP021269;16/12/2022;16/12/2022;16/12/2022
CB71O1247374;Orange;K071O207449;BO Sud;pose;DP021270;20/09/2019;20/09/2019;20/09/2019
CB71O1247374;Orange;K071O207450;BO Sud;pose;DP021271;06/03/2021;06/03/2021;06/03/2021
CB71O1247374;Orange;K071O207451;BO Sud;pose;DP021272;11/06/2022;11/06/2022;11/06/2022
CB71O1247375;Orange;K071O207452;BO Sud;pose;DP021273;16/10/2022;16/10/2022;16/10/2022
CB71O1247375;Orange;K071O207453;BO Sud;pose;DP021274;24/04/2021;24/04/2021;24/04/2021
CB71O1247375;Orange;K071O207454;BO Sud;pose;DP021275;08/01/2020;08/01/2020;08/01/2020
CB71O1247375;Orange;K071O207455;BO Sud;pose;DP021276;29/11/2020;29/11/2020;29/11/2020
CB71O1247376;Orange;K071O207456;BO Sud;pose;DP021277;26/04/2022;26/04/2022;26/04/2022
CB71O1247376;Orange;K071O207457;BO Sud;pose;DP021278;06/06/2021;06/06/2021;06/06/2021
CB71O1247376;Orange;K071O207458;BO Sud;pose;DP021279;26/03/2020;26/03/2020;26/03/2020
CB71O1247376;Orange;K071O207459;BO Sud;pose;DP021280;18/03/2020;18/03/2020;18/03/2020
CB71O1247377;Orange;K071O207460;BO Sud;pose;DP021281;24/06/2022;24/06/2022;24/06/2022
CB71O1247377;Orange;K071O207461;BO Sud;pose;DP021282;11/03/2020;11/03/2020;11/03/2020
CB71O1247377;Orange;K071O207462;BO Sud;pose;DP021283;01/07/2019;01/07/2019;01/07/2019
CB71O1247377;Orange;K071O207463;BO Sud;pose;DP021284;24/03/2020;24/03/2020;24/03/2020
CB71O1247378;Orange;K071O207464;BO Sud;pose;DP021285;22/06/2023;22/06/2023;22/06/2023
CB71O1247378;Orange;K071O207465;BO Sud;pose;DP021286;24/05/2021;24/05/2021;24/05/2021
CB71O1247378;Orange;K071O207466;BO Sud;pose;DP021287;27/02/2022;27/02/2022;27/02/2022
CB71O1247378;Orange;K071O207467;BO Sud;pose;DP021288;23/06/2019;23/06/2019;23/06/2019
CB71O1247379;Orange;K071O207468;BO Sud;pose;DP021289;11/09/2019;11/09/2019;11/09/2019
CB71O1247379;Orange;K071O207469;BO Sud;pose;DP021290;16/09/2020;16/09/2020;16/09/2020
CB71O1247379;Orange;K071O207470;BO Sud;pose;DP021291;13/03/2020;13/03/2020;13/03/2020
CB71O1247379;Orange;K071O207471;BO Sud;pose;DP021292;09/09/2021;09/09/2021;09/09/2021
CB71O1247380;Orange;K071O207472;BO Sud;pose;DP021293;21/01/2023;21/01/2023;21/01/2023
CB71O1247380;Orange;K071O207473;BO Sud;pose;DP021294;02/01/2023;02/01/2023;02/01/2023
CB71O1247380;Orange;K071O207474;BO Sud;pose;DP021295;18/10/2020;18/10/2020;18/10/2020
CB71O1247380;Orange;K071O207475;BO Sud;pose;DP021296;27/06/2022;27/06/2022;27/06/2022
CB71O1247381;Orange;K071O207476;BO Sud;pose;DP021297;06/03/2021;06/03/2021;06/03/2021
CB71O1247381;Orange;K071O207477;BO Sud;pose;DP021298;26/03/2023;26/03/2023;26/03/2023
CB71O1247381;Orange;K071O207478;BO Sud;pose;DP021299;10/04/2020;10/04/2020;10/04/2020
CB71O1247381;Orange;K071O207479;BO Sud;pose;DP021300;27/10/2021;27/10/2021;27/10/2021
CB71O1247382;Orange;K071O207480;BO Sud;pose;DP021301;29/05/2020;29/05/2020;29/05/2020
CB71O1247382;Orange;K071O207481;BO Sud;pose;DP021302;02/08/2020;02/08/2020;02/08/2020
CB71O1247382;Orange;K071O207482;BO Sud;pose;DP021303;09/04/2023;09/04/2023;09/04/2023
CB71O1247382;Orange;K071O207483;BO Sud;pose;DP021304;26/03/2022;26/03/2022;26/03/2022
CB71O1247383;Orange;K071O207484;BO Sud;pose;DP021305;01/12/2021;01/12/2021;01/12/2021
CB71O1247383;Orange;K071O207485;BO Sud;pose;DP021306;29/07/2019;29/07/2019;29/07/2019
CB71O1247383;Orange;K071O207486;BO Sud;pose;DP021307;30/11/2021;30/11/2021;30/11/2021
CB71O1247383;Orange;K071O207487;BO Sud;pose;DP021308;07/04/2022;07/04/2022;07/04/2022
CB71O1247384;Orange;K071O207488;BO Sud;pose;DP021309;22/07/2021;22/07/2021;22/07/2021
CB71O1247384;Orange;K071O207489;BO Sud;pose;DP021310;12/10/2020;12/10/2020;12/10/2020
CB71O1247384;Orange;K071O207490;BO Sud;pose;DP021311;12/02/2022;12/02/2022;12/02/2022
CB71O1247384;Orange;K071O207491;BO Sud;pose;DP021312;04/02/2020;04/02/2020;04/02/2020
CB71O1247385;Orange;K071O207492;BO Sud;pose;DP021313;17/09/2021;17/09/2021;17/09/2021
CB71O1247385;Orange;K071O207493;BO Sud;pose;DP021314;25/07/2019;25/07/2019;25/07/2019
CB71O1247385;Orange;K071O207494;BO Sud;pose;DP021315;26/04/2020;26/04/2020;26/04/2020
CB71O1247385;Orange;K071O207495;BO Sud;pose;DP021316;29/09/2019;29/09/2019;29/09/2019
CB71O1247386;Orange;K071O207496;BO Sud;pose;DP021317;14/11/2021;14/11/2021;14/11/2021
CB71O1247386;Orange;K071O207497;BO Sud;pose;DP021318;08/09/2019;08/09/2019;08/09/2019
CB71O1247386;Orange;K071O207498;BO Sud;pose;DP021319;09/10/2019;09/10/2019;09/10/2019
CB71O1247386;Orange;K071O207499;BO Sud;pose;DP021320;02/12/2019;02/12/2019;02/12/2019
CB71O1247387;Orange;K071O207500;BO Sud;pose;DP021321;05/09/2020;05/09/2020;05/09/2020
CB71O1247387;Orange;K071O207501;BO Sud;pose;DP021322;25/04/2020;25/04/2020;25/04/2020
CB71O1247387;Orange;K071O207502;BO Sud;pose;DP021323;15/04/2020;15/04/2020;15/04/2020
CB71O1247387;Orange;K071O207503;BO Sud;pose;DP021324;01/06/2021;01/06/2021;01/06/2021
CB71O1247388;Orange;K071O207504;BO Sud;pose;DP021325;19/03/2022;19/03/2022;19/03/2022
CB71O1247388;Orange;K071O207505;BO Sud;pose;DP021326;31/10/2019;31/10/2019;31/10/2019
CB71O1247388;Orange;K071O207506;BO Sud;pose;DP021327;30/05/2022;30/05/2022;30/05/2022
CB71O1247388;Orange;K071O207507;BO Sud;pose;DP021328;09/02/2021;09/02/2021;09/02/2021
CB71O1247389;Orange;K071O207508;BO Sud;pose;DP021329;22/12/2019;22/12/2019;22/12/2019
CB71O1247389;Orange;K071O207509;BO Sud;pose;DP021330;10/07/2019;10/07/2019;10/07/2019
CB71O1247389;Orange;K071O207510;BO Sud;pose;DP021331;21/11/2020;21/11/2020;21/11/2020
CB71O1247389;Orange;K071O207511;BO Sud;pose;DP021332;07/08/2019;07/08/2019;07/08/2019
CB71O1247390;Orange;K071O207512;BO Sud;pose;DP021333;04/09/2022;04/09/2022;04/09/2022
CB71O1247390;Orange;K071O207513;BO Sud;pose;DP021334;06/10/2019;06/10/2019;06/10/2019
CB71O1247390;Orange;K071O207514;BO Sud;pose;DP021335;03/02/2022;03/02/2022;03/02/2022
CB71O1247390;Orange;K071O207515;BO Sud;pose;DP021336;02/08/2021;02/08/2021;02/08/2021
CB71O1247391;Orange;K071O207516;BO Sud;pose;DP021337;04/12/2019;04/12/2019;04/12/2019
CB71O1247391;Orange;K071O207517;BO Sud;pose;DP021338;05/01/2020;05/01/2020;05/01/2020
CB71O1247391;Orange;K071O207518;BO Sud;pose;DP021339;05/12/2022;05/12/2022;05/12/2022
CB71O1247391;Orange;K071O207519;BO Sud;pose;DP021340;25/12/2020;25/12/2020;25/12/2020
CB71O1247392;Orange;K071O207520;BO Sud;pose;DP021341;16/01/2020;16/01/2020;16/01/2020
CB71O1247392;Orange;K071O207521;BO Sud;pose;DP021342;16/11/2019;16/11/2019;16/11/2019
CB71O1247392;Orange;K071O207522;BO Sud;pose;DP021343;11/05/2022;11/05/2022;11/05/2022
CB71O1247392;Orange;K071O207523;BO Sud;pose;DP021344;12/11/2019;12/11/2019;12/11/2019
CB71O1247393;Orange;K071O207524;BO Sud;pose;DP021345;08/07/2023;08/07/2023;08/07/2023
CB71O1247393;Orange;K071O207525;BO Sud;pose;DP021346;26/03/2023;26/03/2023;26/03/2023
CB71O1247393;Orange;K071O207526;BO Sud;pose;DP021347;19/04/2021;19/04/2021;19/04/2021
CB71O1247393;Orange;K071O207527;BO Sud;pose;DP021348;19/03/2023;19/03/2023;19/03/2023
CB71O1247394;Orange;K071O207528;BO Sud;pose;DP021349;28/12/2021;28/12/2021;28/12/2021
CB71O1247394;Orange;K071O207529;BO Sud;pose;DP021350;28/11/2022;28/11/2022;28/11/2022
CB71O1247394;Orange;K071O207530;BO Sud;pose;DP021351;09/05/2022;09/05/2022;09/05/2022
CB71O1247394;Orange;K071O207531;BO Sud;pose;DP021352;02/04/2020;02/04/2020;02/04/2020
CB71O1247395;Orange;K071O207532;BO Sud;pose;DP021353;06/03/2021;06/03/2021;06/03/2021
CB71O1247395;Orange;K071O207533;BO Sud;pose;DP021354;25/01/2020;25/01/2020;25/01/2020
CB71O1247395;Orange;K071O207534;BO Sud;pose;DP021355;28/03/2023;28/03/2023;28/03/2023
CB71O1247395;Orange;K071O207535;BO Sud;pose;DP021356;25/08/2021;25/08/2021;25/08/2021
CB71O1247396;Orange;K071O207536;BO Sud;pose;DP021357;03/01/2020;03/01/2020;03/01/2020
CB71O1247396;Orange;K071O207537;BO Sud;pose;DP021358;29/10/2021;29/10/2021;29/10/2021
CB71O1247396;Orange;K071O207538;BO Sud;pose;DP021359;26/10/2019;26/10/2019;26/10/2019
CB71O1247396;Orange;K071O207539;BO Sud;pose;DP021360;03/10/2022;03/10/2022;03/10/2022
CB71O1247397;Orange;K071O207540;BO Sud;pose;DP021361;17/05/2022;17/05/2022;17/05/2022
CB71O1247397;Orange;K071O207541;BO Sud;pose;DP021362;22/10/2021;22/10/2021;22/10/2021
CB71O1247397;Orange;K071O207542;BO Sud;pose;DP021363;30/10/2021;30/10/2021;30/10/2021
CB71O1247397;Orange;K071O207543;BO Sud;pose;DP021364;03/05/2023;03/05/2023;03/05/2023
CB71O1247398;Orange;K071O207544;BO Sud;pose;DP021365;25/06/2023;25/06/2023;25/06/2023
CB71O1247398;Orange;K071O207545;BO Sud;pose;DP021366;02/02/2022;02/02/2022;02/02/2022
CB71O1247398;Orange;K071O207546;BO Sud;pose;DP021367;10/02/2022;10/02/2022;10/02/2022
CB71O1247398;Orange;K071O207547;BO Sud;pose;DP021368;02/05/2020;02/05/2020;02/05/2020
CB71O1247399;Orange;K071O207548;BO Sud;pose;DP021369;27/06/2020;27/06/2020;27/06/2020
CB71O1247399;Orange;K071O207549;BO Sud;pose;DP021370;18/04/2021;18/04/2021;18/04/2021
CB71O1247399;Orange;K071O207550;BO Sud;pose;DP021371;26/05/2021;26/05/2021;26/05/2021
CB71O1247399;Orange;K071O207551;BO Sud;pose;DP021372;11/08/2021;11/08/2021;11/08/2021
CB71O1247400;Orange;K071O207552;BO Sud;pose;DP021373;05/08/2021;05/08/2021;05/08/2021
CB71O1247400;Orange;K071O207553;BO Sud;pose;DP021374;11/06/2023;11/06/2023;11/06/2023
CB71O1247400;Orange;K071O207554;BO Sud;pose;DP021375;01/06/2022;01/06/2022;01/06/2022
CB71O1247400;Orange;K071O207555;BO Sud;pose;DP021376;21/11/2021;21/11/2021;21/11/2021
CB71O1247401;Orange;K071O207556;BO Sud;pose;DP021377;08/02/2021;08/02/2021;08/02/2021
CB71O1247401;Orange;K071O207557;BO Sud;pose;DP021378;07/01/2021;07/01/2021;07/01/2021
CB71O1247401;Orange;K071O207558;BO Sud;pose;DP021379;03/07/2019;03/07/2019;03/07/2019
CB71O1247401;Orange;K071O207559;BO Sud;pose;DP021380;15/02/2021;15/02/2021;15/02/2021
CB71O1247402;Orange;K071O207560;BO Sud;pose;DP021381;25/02/2022;25/02/2022;25/02/2022
CB71O1247402;Orange;K071O207561;BO Sud;pose;DP021382;19/04/2022;19/04/2022;19/04/2022
CB71O1247402;Orange;K071O207562;BO Sud;pose;DP021383;17/12/2021;17/12/2021;17/12/2021
CB71O1247402;Orange;K071O207563;BO Sud;pose;DP021384;15/09/2020;15/09/2020;15/09/2020
CB71O1247403;Orange;K071O207564;BO Sud;pose;DP021385;04/09/2019;04/09/2019;04/09/2019
CB71O1247403;Orange;K071O207565;BO Sud;pose;DP021386;24/10/2021;24/10/2021;24/10/2021
CB71O1247403;Orange;K071O207566;BO Sud;pose;DP021387;16/09/2019;16/09/2019;16/09/2019
CB71O1247403;Orange;K071O207567;BO Sud;pose;DP021388;10/06/2023;10/06/2023;10/06/2023
CB71O1247404;Orange;K071O207568;BO Sud;pose;DP021389;01/02/2021;01/02/2021;01/02/2021
CB71O1247404;Orange;K071O207569;BO Sud;pose;DP021390;21/05/2022;21/05/2022;21/05/2022
CB71O1247404;Orange;K071O207570;BO Sud;pose;DP021391;29/12/2021;29/12/2021;29/12/2021
CB71O1247404;Orange;K071O207571;BO Sud;pose;DP021392;27/07/2022;27/07/2022;27/07/2022
CB71O1247405;Orange;K071O207572;BO Sud;pose;DP021393;18/07/2022;18/07/2022;18/07/2022
CB71O1247405;Orange;K071O207573;BO Sud;pose;DP021394;25/07/2019;25/07/2019;25/07/2019
CB71O1247405;Orange;K071O207574;BO Sud;pose;DP021395;28/11/2020;28/11/2020;28/11/2020
CB71O1247405;Orange;K071O207575;BO Sud;pose;DP021396;08/06/2021;08/06/2021;08/06/2021
CB71O1247406;Orange;K071O207576;BO Sud;pose;DP021397;07/03/2021;07/03/2021;07/03/2021
CB71O1247406;Orange;K071O207577;BO Sud;pose;DP021398;24/08/2022;24/08/2022;24/08/2022
CB71O1247406;Orange;K071O207578;BO Sud;pose;DP021399;24/05/2021;24/05/2021;24/05/2021
CB71O1247406;Orange;K071O207579;BO Sud;pose;DP021400;09/12/2019;09/12/2019;09/12/2019
CB71O1247407;Orange;K071O207580;BO Sud;pose;DP021401;29/05/2022;29/05/2022;29/05/2022
